source_id,solution_id,designation,ref_epoch,ra,dec,phot_g_mean_mag,duplicated_source
1517698716348324992,1636148068921376768,Gaia DR3 1517698716348324992,2016.0,194.0056156711975,38.31862104268021,2.9043932,false
2079784488001577600,1636148068921376768,Gaia DR3 2079784488001577600,2016.0,296.2439176177008,45.13102484391075,2.9163165,false
6048602103663486592,1636148068921376768,Gaia DR3 6048602103663486592,2016.0,245.29708594323918,-25.59288089269204,2.920874,false
2093931938472201600,1636148068921376768,Gaia DR3 2093931938472201600,2016.0,283.62614120001314,36.89862858866195,2.922179,false
892348694913501952,1636148068921376768,Gaia DR3 892348694913501952,2016.0,113.64979381874497,31.88850351976742,2.9247973,false
5249119024128109952,1636148068921376768,Gaia DR3 5249119024128109952,2016.0,146.77535748906328,-65.07197322907481,2.9269278,false
2281778105594488192,1636148068921376768,Gaia DR3 2281778105594488192,2016.0,354.83578083298244,77.63312481414683,2.9429574,false
6270558110774003968,1636148068921376768,Gaia DR3 6270558110774003968,2016.0,211.59312413128,-26.682988025787974,2.948431,false
3520586071217872896,1636148068921376768,Gaia DR3 3520586071217872896,2016.0,187.46509027380262,-16.51605134463174,2.9649055,false
6007749027577770496,1636148068921376768,Gaia DR3 6007749027577770496,2016.0,230.4510369940133,-36.261754340239875,2.965608,false
6762701233364896000,1636148068921376768,Gaia DR3 6762701233364896000,2016.0,286.734746992432,-27.67154143141872,2.9668314,false
1614731957531452544,1636148068921376768,Gaia DR3 1614731957531452544,2016.0,231.23232031030997,58.966142735645974,2.9729202,false
4356298849169862784,1636148068921376768,Gaia DR3 4356298849169862784,2016.0,244.58075014832895,-4.692331985478922,2.977211,false
6520955322608285824,1636148068921376768,Gaia DR3 6520955322608285824,2016.0,337.43921411918564,-43.74920644105509,2.9805827,false
1851924859353116928,1636148068921376768,Gaia DR3 1851924859353116928,2016.0,318.2340887866534,30.226696772221253,2.9821486,false
248577867988535296,1636148068921376768,Gaia DR3 248577867988535296,2016.0,55.731412103792316,47.78739289427855,2.9823132,false
4269932382607207040,1636148068921376768,Gaia DR3 4269932382607207040,2016.0,275.32505935876196,-2.9019428805540897,2.9904501,false
3098404220680931968,1636148068921376768,Gaia DR3 3098404220680931968,2016.0,124.1286317978316,9.185323935788704,3.0001826,false
4314399312979641728,1636148068921376768,Gaia DR3 4314399312979641728,2016.0,286.3525049765623,13.863053278714878,3.001118,false
2896572746685604480,1636148068921376768,Gaia DR3 2896572746685604480,2016.0,95.07833734068376,-30.06334878363528,3.0076509,false
329384516560293248,1636148068921376768,Gaia DR3 329384516560293248,2016.0,32.38675355041934,34.98711988193324,3.0077727,false
6586825380598949632,1636148068921376768,Gaia DR3 6586825380598949632,2016.0,328.4827688631597,-37.36494848913747,3.0138354,false
757565233820538752,1636148068921376768,Gaia DR3 757565233820538752,2016.0,169.61959969105789,33.0944300347131,3.0204449,false
1696877570753454208,1636148068921376768,Gaia DR3 1696877570753454208,2016.0,230.1818712785812,71.83410165777194,3.0218675,false
1487434040320076800,1636148068921376768,Gaia DR3 1487434040320076800,2016.0,218.01881769228896,38.30892269460632,3.022188,false
5614471482318442240,1636148068921376768,Gaia DR3 5614471482318442240,2016.0,117.32353878305732,-24.859795343600315,3.0238004,false
2921635736292220800,1636148068921376768,Gaia DR3 2921635736292220800,2016.0,105.75612410219094,-23.833277071923618,3.0407002,false
5786929090848333568,1636148068921376768,Gaia DR3 5786929090848333568,2016.0,211.33111350491527,-76.79690699917452,3.0503223,false
2162316545207257600,1636148068921376768,Gaia DR3 2162316545207257600,2016.0,316.2328118253326,43.9278571769806,3.0638983,false
5971289565647972608,1636148068921376768,Gaia DR3 5971289565647972608,2016.0,252.96755916146594,-38.047480863426145,3.069865,false
1018776176872261248,1636148068921376768,Gaia DR3 1018776176872261248,2016.0,143.20753978122536,51.67490604097004,3.0717425,false
4164319171172759040,1636148068921376768,Gaia DR3 4164319171172759040,2016.0,269.75659946779956,-9.77415085090108,3.0769866,false
3288921720025503360,1636148068921376768,Gaia DR3 3288921720025503360,2016.0,72.46212402119102,6.9613310085374644,3.0879216,false
196944217825405184,1636148068921376768,Gaia DR3 196944217825405184,2016.0,89.98371736337808,45.936700316237285,3.0882971,false
1061909811871141504,1636148068921376768,Gaia DR3 1061909811871141504,2016.0,172.85040436553678,69.33099194674183,3.1029344,false
6058271964884299520,1636148068921376768,Gaia DR3 6058271964884299520,2016.0,185.33849318733613,-60.40074016126815,3.1038253,false
5926920079553285760,1636148068921376768,Gaia DR3 5926920079553285760,2016.0,252.44682140759986,-59.04149532374984,3.1050086,false
5908713025970995584,1636148068921376768,Gaia DR3 5908713025970995584,2016.0,224.79023735305813,-42.10429832458499,3.1182818,false
1014058103758571520,1636148068921376768,Gaia DR3 1014058103758571520,2016.0,134.7989643318015,48.040871471105525,3.120973,false
4676528209144882304,1636148068921376768,Gaia DR3 4676528209144882304,2016.0,63.60655843373849,-62.473612611773696,3.1259058,false
5333974693006467328,1636148068921376768,Gaia DR3 5333974693006467328,2016.0,173.94499364430385,-63.01986715208006,3.1292858,false
4573412435280434560,1636148068921376768,Gaia DR3 4573412435280434560,2016.0,258.7578570009893,24.83850638924531,3.130809,false
2470140321630664064,1636148068921376768,Gaia DR3 2470140321630664064,2016.0,17.148438895614227,-10.182882334720631,3.1326482,false
3400796031719045632,1636148068921376768,Gaia DR3 3400796031719045632,2016.0,83.05313628063799,18.59421655157538,3.1337926,false
6444391655040244992,1636148068921376768,Gaia DR3 6444391655040244992,2016.0,300.4366214992657,-59.37600436673482,3.137527,false
6210176643031265920,1636148068921376768,Gaia DR3 6210176643031265920,2016.0,234.25595511298545,-28.135058413293958,3.1413295,false
454491381981202944,1636148068921376768,Gaia DR3 454491381981202944,2016.0,42.67433778950114,55.89543428763181,3.1448548,false
5964991494281655808,1636148068921376768,Gaia DR3 5964991494281655808,2016.0,253.64509209283676,-42.36233289362051,3.1452072,false
1041808368494264576,1636148068921376768,Gaia DR3 1041808368494264576,2016.0,127.56491125025244,60.71768972076183,3.1493552,false
6195030801635544704,1636148068921376768,Gaia DR3 6195030801635544704,2016.0,202.42798835570676,-23.28126748094725,3.1524858,false
1632499034644723968,1636148068921376768,Gaia DR3 1632499034644723968,2016.0,257.1964366984523,65.7147909130057,3.1570117,false
4072953671943400832,1636148068921376768,Gaia DR3 4072953671943400832,2016.0,281.4143730195719,-26.990782424354233,3.1594217,false
200929706966014976,1636148068921376768,Gaia DR3 200929706966014976,2016.0,75.6195856403002,41.075746103013174,3.1632786,false
1284537517514584704,1636148068921376768,Gaia DR3 1284537517514584704,2016.0,217.95693766582724,30.371969326102114,3.164287,false
5849837854861497856,1636148068921376768,Gaia DR3 5849837854861497856,2016.0,220.62472315663254,-64.97617739215704,3.1673613,false
1621259036510505344,1636148068921376768,Gaia DR3 1621259036510505344,2016.0,224.3950073429196,65.9325976765071,3.1697965,false
201261278441958656,1636148068921376768,Gaia DR3 201261278441958656,2016.0,76.62890153390961,41.23417207468237,3.1723478,false
5557271829408912896,1636148068921376768,Gaia DR3 5557271829408912896,2016.0,99.4402993342767,-43.19595283798712,3.1752331,false
2195115561168483712,1636148068921376768,Gaia DR3 2195115561168483712,2016.0,311.32320634108095,61.84241929401267,3.1779127,false
5888394463447019392,1636148068921376768,Gaia DR3 5888394463447019392,2016.0,228.07041450548323,-52.099569942966866,3.1800218,false
4084834822776246272,1636148068921376768,Gaia DR3 4084834822776246272,2016.0,284.43266047869355,-21.106717827235787,3.1887186,false
5478862906452936960,1636148068921376768,Gaia DR3 5478862906452936960,2016.0,102.04705816391404,-61.94011613537328,3.203374,false
399402894487590144,1636148068921376768,Gaia DR3 399402894487590144,2016.0,24.498581855369736,48.62771419048821,3.2095633,false
1278391075717325312,1636148068921376768,Gaia DR3 1278391075717325312,2016.0,228.87612720122996,33.31433528392251,3.2112799,false
4942522955488925696,1636148068921376768,Gaia DR3 4942522955488925696,2016.0,28.41082402017747,-46.30305481100173,3.213741,false
6750856228950043264,1636148068921376768,Gaia DR3 6750856228950043264,2016.0,300.6646666593532,-27.70978078962147,3.220193,false
2211820991085587584,1636148068921376768,Gaia DR3 2211820991085587584,2016.0,342.41934656416254,66.19984964631519,3.222498,false
2429978803998630400,1636148068921376768,Gaia DR3 2429978803998630400,2016.0,4.856910935281447,-8.824082129756166,3.226718,false
3561350430457837056,1636148068921376768,Gaia DR3 3561350430457837056,2016.0,169.83463212005861,-14.777619467275395,3.2277887,false
5044368071870093312,1636148068921376768,Gaia DR3 5044368071870093312,2016.0,44.56501351690538,-40.30457515963677,3.2283852,false
5965222838410499328,1636148068921376768,Gaia DR3 5965222838410499328,2016.0,258.03844060290766,-43.240469434978955,3.2345328,false
4594497769766809216,1636148068921376768,Gaia DR3 4594497769766809216,2016.0,266.6132135058437,27.717275040505413,3.2384055,false
1352588216303348608,1636148068921376768,Gaia DR3 1352588216303348608,2016.0,250.7242233003289,38.92187538840611,3.2446299,false
1296713990316692096,1636148068921376768,Gaia DR3 1296713990316692096,2016.0,225.4862720556191,40.39043449121325,3.244982,false
3352485999058854912,1636148068921376768,Gaia DR3 3352485999058854912,2016.0,101.32182967483567,12.89474308933157,3.2463484,false
5253796346624992128,1636148068921376768,Gaia DR3 5253796346624992128,2016.0,158.00593262490582,-61.68528632440866,3.247181,false
2043823929421342848,1636148068921376768,Gaia DR3 2043823929421342848,2016.0,284.73591160914657,32.68956324554115,3.2489738,false
6760703042771435136,1636148068921376768,Gaia DR3 6760703042771435136,2016.0,285.6527528347263,-29.880143328013595,3.2493346,false
4224225924761329792,1636148068921376768,Gaia DR3 4224225924761329792,2016.0,302.82635270631516,-0.8214431669930159,3.249787,false
6000130236649730432,1636148068921376768,Gaia DR3 6000130236649730432,2016.0,230.670171036926,-44.68972319549894,3.249896,false
5843518239925459456,1636148068921376768,Gaia DR3 5843518239925459456,2016.0,195.57143877146018,-71.5489615462354,3.25495,false
583151353574583552,1636148068921376768,Gaia DR3 583151353574583552,2016.0,131.69296636203666,6.418581627264177,3.2565942,false
4110730486352950144,1636148068921376768,Gaia DR3 4110730486352950144,2016.0,260.50240450676586,-24.999636431200326,3.259318,false
3748360796947806208,1636148068921376768,Gaia DR3 3748360796947806208,2016.0,156.52201077113986,-16.836644983402508,3.2667334,false
488354175450563968,1636148068921376768,Gaia DR3 488354175450563968,2016.0,57.380326534704494,65.52591009149197,3.267435,false
2404579570000684544,1636148068921376768,Gaia DR3 2404579570000684544,2016.0,343.6623683129667,-15.820936714471294,3.2723644,false
1876510592179455744,1636148068921376768,Gaia DR3 1876510592179455744,2016.0,342.50151443616926,24.60139285847616,3.2745838,false
5164120762333028736,1636148068921376768,Gaia DR3 5164120762333028736,2016.0,55.811663307520355,-9.760083664068041,3.2755666,false
2921973698674974592,1636148068921376768,Gaia DR3 2921973698674974592,2016.0,103.53311608405266,-24.18419290193152,3.2783384,false
5909069886210174080,1636148068921376768,Gaia DR3 5909069886210174080,2016.0,266.43317253375255,-64.72412275277095,3.2796018,false
4289041379340453376,1636148068921376768,Gaia DR3 4289041379340453376,2016.0,291.37571419357977,3.115149121732988,3.2803674,false
